id,screen_name,name,description,category,
26015589,Skyscanner,Skyscanner,"The world's travel search engine. Here to share news, inspiration and tips to help you travel smarter. Need some help? Walk this way �� https://t.co/aq9qyWQD3q",travel,
14132853,SmarterTravel,SmarterTravel,Daily inspiration. Expert advice. Great trips start @SmarterTravel.,travel,
147590684,ST_Travel,Sunday Times Travel,"Inspiration, ideas and advice from The Sunday Times travel section",travel,
26935768,STATravelSG,STA Travel Singapore,The Singapore office of the world's largest (& coolest!) travel company for students and young adults. Like us on Facebook @ http://t.co/e0Otptwr6W!,travel,
21209392,TelegraphTravel,Telegraph Travel,"The @Telegraph travel experts. The best for inspiration, advice, news, hotels, cruise, rail, great journeys and more. Plan your next trip with us.",travel,
181268935,thetblogger,Travel Blogger .com,"The Travel Blogger posts links to travel news, information and destinations. Editor: @bcmurray",travel,
22673425,ThingsWithWings,Things With Wings,http://t.co/26jmiPv88X's commercial airline feed,travel,
10933662,timestravel,The Times Travel,"The latest travel news, deals and videos plus inspiration for your next trip",travel,
15811202,TodayInTheSky,Ben Mutzabaugh,Get the latest airline industry news from USA TODAY's Ben Mutzabaugh via his Today In The Sky blog.,travel,
389647785,TrafficAirColom,Trafico Aereo Colom,"Informacion de llegadas y salidas de vuelos nacionales e internacionales de Colombia, estado del tiempo. Informacion aerea.",travel,
14363353,travelchannel,Travel Channel,The official Twitter account of Travel Channel (US). Follow us to talk about all things travel!,travel,
23096405,TravelEditor,Independent Traveler,"http://t.co/5dU4Q1u8dB helps travelers plan the best trips, explore new places and cultures, and share their experiences with other travelers.",travel,
26066384,TravelIndustry,Travel Industry,Passionate #Travel Bloggers CTAs - Creators of the hashtag: #TravelTheWorld Tag your tweets with #TravelTheWorld. We will RT the best!,travel,
16211434,TravelLeisure,Travel + Leisure,"Your connection to the world of travel, brought to you by our editors. Questions? Stories? Please share! Social media terms: http://t.co/EZJig77Mz1",travel,
19110632,TravelMagazine,The Travel Magazine," Get the latest travel news, articles, reports, guides, offers, competitions and more from https://t.co/0In5ml7F8A - we'd love to hear from you too.",travel,
18819574,travelocity,Travelocity,"Wise travelers follow Travelocity for great deals and travel inspiration. For customer service, tweet @TravelocityHelp.",travel,
14825399,Travelzoo,Travelzoo,The best travel & lifestyle deals selected by Deal Experts worldwide. Terms: https://t.co/qiceUWKIMA Million Miles Sweeps: https://t.co/Dc7skZdHc6,travel,
42810094,TravLeisureAsia,Travel+Leisure Asia,A stylish and authoritative guide for today's traveler within Asia and beyond.,travel,
16365636,TripAdvisor,TripAdvisor,"Know better, book better and go better on the world's largest travel site.",travel,
39699737,TUIDeutschland,TUI Deutschland,Herzlich Willkommen auf dem offiziellen Twitter-Kanal der TUI Deutschland. #DiscoverYourSmile // Impressum: https://t.co/vJ4Y2n9b2N,travel,
24016767,usatodaytravel,USA TODAY Travel,"Get the latest travel news, deals and trends about flights, hotels, cruises and destinations from the USA TODAY Travel team.",travel,
17806202,Vingresor,Ving Sverige AB,Ving ar Sveriges ledande researrangor med resor till fler an 500 resmal i over 50 lander pa http://t.co/GDwukAH3mE Stall din fraga till vara reseexperter. #Ving,travel,
46207622,ZagatTravel,Zagat Travel,"The trusted and premier source for all things related to travel, hotels and spas.",travel,
19920001,ElViajero_Pais,El Viajero,Guia de viajes de EL PAÍS con las mejores propuestas e informacion util para disfrutar de unas vacaciones perfectas.,travel,
326698989,canalplus,CANAL+,"Ici, toutes les infos, coulisses (et canalsnap sur Snapchat) et bien plus encore... Une question technique ? Rdv sur @InfoAbonneCanal",,
136007061,Carles5puyol,Carles Puyol,"Carles Puyol , born in La Pobla de Segur on April 13th, 1978. My facebook is https://t.co/DLpsEVGi9B",,
37589139,cathaypacificUS,Cathay Pacific US,"Greetings! This Twitter page is managed by Nancy in San Francisco, M-F, 9am-5pm.",,
1852240226,CBQat,Commercial Bank,"The official account of Commercial Bank of Qatar, established in 1975 and was Qatar's first private bank. #everythingispossible",,
185827887,cesc4official,Cesc Fàbregas Soler,Proud dad of 2 beautiful baby girls. 29 years old. Central Midfielder for @ChelseaFC & @SEFutbol. Instagram: cescf4bregas Snapchat: cescky4,,
60792248,ch8sg,Mediacorp Channel 8,Most Watched Chinese TV Channel in S'pore Official site: https://t.co/ZKKVaYuhF0  Official FB: https://t.co/s9dxybaa0g Official IG: https://t.co/4HFoZmvyjO,,
34561779,channel_u,Channel U,Official Twitter page for the Mediacorp Channel favored by young adults. Ch U reserves the right to edit all tweets to this acct. tellchannelu@mediacorp.com.sg,,
262881419,CherylOfficial,Cheryl,"Having a soft heart in a cruel world is courage, not weakness - Katherine Henson",,
21021891,Chevron,Chevron,"Chevron uses ingenuity to solve today's complex energy challenges, inspire for tomorrow and power progress around the world.",,
46804450,ChicagoFed,ChicagoFed,The Seventh Federal Reserve District and Money Smart Week�. 100 Years of Service.,,
265982289,D_DeGea,David De Gea,,,
143477156,DallasFed,Dallas Fed,"The Dallas Fed serves the Eleventh Federal Reserve District: Texas, northern Louisiana and southern New Mexico.",,
344801362,DavidLuiz_4,David Luiz,Enjoy the life!,,
137460929,DeltaAssist,Delta Assist,We're moving! Please tweet us at @Delta for assistance. If you require a formal response pls visit https://t.co/NnsfScRHt1 or call 800-221-1212,,
66369181,DeptofDefense,U.S. Dept of Defense,The official account of the U.S. Department of Defense.,,
35180265,DHIRAAGU,DHIRAAGU,"Dhiraagu offers a comprehensive range of fixed, mobile, Internet and data services throughout the Maldives.",,
21469205,DHughesy,Dave Hughes,2016 is SWEET. See me explain why in person. https://t.co/7aFYdN5Yb0 for TIx.,,
23585685,diarioeconomico,Diario Economico,O jornal de economia lider em Portugal.,,
842267617,DichoDeLaAbuela,Dichos de la Abuela,Todo lo que nuestras abuelitas nos decia ahora en Twitter. Contacto: publicidad@publicidad140.com,,
20760232,DienaLv,Diena,,,
50197149,DigicelPNG,Digicel PNG,Digicel - PNG's Bigger Better Network giving you the best value and more fun!,brand,
67418441,Disney,Disney,The official Twitter for Disney. Don't miss a minute of the magic.,brand,
31444922,dominos,Domino's Pizza,The home of Domino's Pizza on Twitter. Hosted by the crew at Domino's HQ.,brand,
262299947,DrBassemYoussef,Dr Bassem Youssef,instagram: https://t.co/mtJB6EpAQJ check the official facebook page below,person,
66346348,DubaiCulture,Dubai Culture,هيئة دبي للثقافة والفنون، هيئة حكومية لدعم، تنظيم، ترويج وقيادة المشهد التراثي والثقافي والفني في إمارة دبي,,
761149154,dubaitourism,Dubai Tourism,Welcome to the official account of Dubai's Department of Tourism and Commerce Marketing.,,
318474243,DulcesMsjs,Sentimientos,"No quiero alguien como tu, te quiero solamente a ti.",,
20972121,dutweets,du,"الحساب الرسمي لشركة دو، فريقنا متواجد لخدمتكم طوال الأسبوع من ٩ صباحاً إلى ٩ مساءً - The official du account, our team is here to help you all week from 9am-9pm",,
16812787,DwightHoward,Dwight Howard,Be Gr8. Walk in Gr8ness.,,
97232128,eahram,الأهرام Ahram,"Al Ahram is an Egyptian publishing & Media house; it is the publisher of the daily Al-Ahram, in publication since 1875 مؤسسة الأهرام للصحافة والنشر",,
83466368,ecb,ECB,"The European Central Bank is the central bank for Europe's single currency, the euro. Its main task is to maintain the euro's purchasing power.",,
32359921,EconBizFin,The Economist,"Official posts from The Economist on Business, Finance and Economics. Subscribe to our Money Talks podcast here https://t.co/3cTKbmDJha",,
23426889,EdinburghUni,Edinburgh University,Influencing the world since 1583. Follow our other accounts: https://t.co/SL2oB6Oet1,other,
272899852,EJABI_ACI,EJABI,EuroJordanian Advanced Business Institute (EJABI) is the #1 training & consulting provider in Jordan +962 6 4644133,,
618662097,ElevenMyanmar,ElevenMyanmar,,,
278235826,elissakh,Elissa,Intl. Lebanese artist. Global awards winner. Rooted in #Mawtini. Women's rights advocate #Yamrayti. Love/Live my fans/music album #saharnayaleil,,
14436030,elmundoes,EL MUNDO,Cuenta oficial del diario EL MUNDO. Foto:R. De Chowdhuri (Reuters),,
1255473500,EresInteligente,Eres Inteligente,Curiosidades | Datos | Reflexiones | Consejos | Tips.  Eresinteligente.contacto@gmail.com,,
150896916,EresPensamiento,Eres Pensamiento,Todos tus pensamientos puestos en letras. Contacto: publicidad@publicidad140.com,,
334742763,EresReflexivo,Reflexiones de Vida,Lo que necesitas para reflexionar sobre tu vida en todo sentido. RT a las frases con las que te identifiques. Contacto: publicidad@publicidad140.com,,
63263205,ErikaDLV,Erika de la Vega,La NO hija del Zorro,person,
122324018,EtisalatSL,Etisalat Sri Lanka,Official Twitter Page for Etisalat Sri Lanka. Follow us for the latest promotions and updates. Hotline 1727.,,
96108534,etrend_sk,Tyzdennik TREND,"Vydavateľ tyzdennika TREND, dvojtyzdennika Profit, webov TREND.sk, Medialne.sk ci TREND Reality",,
26462022,eurowings,Eurowings,"#NextStopPortugal : Discover the Algarve, Portugal's southernmost Region, with us: https://t.co/ohQGQZxhpq Take a look! ",,
408338751,expo2020dubai,Expo2020Dubai,Official account of Expo 2020 Dubai. Follow us as we bring World Expo to the region for the first time.,,
69008563,F1,Formula 1,The Official Formula 1� Twitter Account,,
41202626,FarahDidi,Farah Didi,ex-Ambassador of Maldives to the UK & self-declared Human Rights Defender,,
549893437,FashionistaES,Consejos y Tips��,Fashionista. Publicidad y Contacto: FashionistaES@gmail.com,,
2735591,FastCompany,Fast Company,Official Twitter feed for the Fast Company business media brand; inspiring readers to think beyond traditional boundaries & create the future of business.,,
1117317140,FCFSeleccionCol,Seleccion Colombia,Cuenta Oficial Seleccion Colombia de Futbol.  Federacion Colombiana de Futbol. Mundial Colombia #FIFAFutsal2016,,
26538229,federalreserve,Federal Reserve,The official Twitter channel of the Board of Governors of the Federal Reserve System. Privacy Policy: http://t.co/pbRRCfwyou,,
18701873,FIJIWater,FIJI Water,The official Twitter page of FIJI Water.,,
262389559,FIL0S0FIA,Filosofia,Pagina de Filosofia. Escribimos pensamientos filosoficos y reales que te haran pensar y reflexionar... Siguenos tambien en @FlLOSOFIAS https://t.co/gFLflKmcof,,
2142731,firefox,Firefox,go forth and internet freely,brand,
19436397,flybe,Flybe ,The fastest way from A to Flybe. We're here to assist Mon - Fri 6am-10pm (inc bank hols) and Sat/Sun 8am-10pm,airline,
14594813,folha,Folha de S.Paulo,Perfil oficial do jornal Folha de S.Paulo. No Facebook: http://t.co/HTDLgzHM. Atendimento: @folha_atende,news,
22030851,footlocker,Foot Locker,"The official Twitter of Foot Locker, House of Hoops by Foot Locker and https://t.co/JAWCfWzjdj. If it's at Foot Locker, it's #Approved.",brand,
25049177,France24_ar,فرانس�24�/�FRANCE�24,قناة فرانس 24 الدولية للأخبار https://t.co/8WhaeVBn2b,,
56875220,frankmugisha,Dr. Frank Mugisha,Uganda Gay Rights |E.D @SMUG2004|RFK Award|Rafto Prize |Dr Ghent & Glasgow Uni|BET-honours |Nobel Peace Prize Nominee|Founder @icebreakers_UG |#tacklehomophobia,person,
340466920,Garik2000,Гарик Харламов,По вопросам сотрудничества: +79295000006 Алексей.,,
35423350,gaston_acurio,Gaston Acurio,Pensando en que cocinar. Que comer. Que hacer. Todo el tiempo.,person,
17899109,gatesfoundation,Gates Foundation,"We work to help all people lead healthy, productive lives, focused on health, poverty, and opportunity. Follow our leaders for more: http://t.co/YwExkqGQWi",other,
139313482,Gawhary,Karim El-Gawhary,freier Nahost-Korrespondent,person,
14372104,gchahal,Gurbaksh S. Chahal,"Die Hard Entrepreneur. Love innovation & building amazing companies. Founder of ClickAgents, BlueLithium, RadiumOne, Gravity4 & The Chahal Foundation.",person,
207867550,gianmarcomusica,Gianmarco,Soy musico....nada mas.,,
57295940,googleafrica,googleafrica,The Google Africa Team,brand,
32468665,googledrive,Google Drive,Google Drive is a safe place for all your files. Use Drive for free on all your devices. Visit http://t.co/ReoUx29Gxc to get started.,brand,
63702377,googlehungary,Google Hungary,"Hirek, tippek, erdekessegek magyar Googlerektől.",brand,
32340023,GoPro,GoPro,Official GoPro Twitter. We make the World's Most Versatile Camera. Wear it. Mount it. Love it. Share with #GoPro.,brand,
84542880,GraemeSmith49,Graeme Smith,proudly South African....,person,
22256645,GreatestQuotes,Great Minds Quotes,"A collection of quotes that will challenge, motivate and inspire you. Compiled by Sinead Duffy, Hypnotherapist & Psychotherapist",channel,
48348735,GrigorDimitrov,Grigor Dimitrov,Official Twitter of Grigor Dimitrov,person,
426738834,Guaje7Villa,David Villa,Jugador del @NYCFC / @NYCFCEspanol,person,
16913418,gucci,gucci,"Founded in Florence in 1921, Gucci is one of the world's leading luxury brands. Snapchat: gucci",brand,
69356087,Hadithoftheday,Hadith of the Day,Reaching over 20 million people each week. Providing quality inspirational content. Be inspired with Hadith of the Day.,other,
118629205,HamdanMohammed,Hamdan bin Mohammed,,person,
16857864,hamishandandy,Hamish & Andy,"Driving you home, 4pm weekdays!",person,
266093898,HamzawyAmr,Amr Hamzawy,����أستاذ مساعد العلوم السياسية بجامعة القاهرة والسياسة العامة بالجامعة الأمريكية في القاهرة,,
34349778,HannoSettele,Hanno Settele,"Bitte, danke, gerne.",,
132779174,HarpersBazaarSG,Harper's Bazaar SG,The style bible for the well-dressed woman with the well-dressed mind.,channel,
19606528,HarvardHBS,Harvard Business,Harvard Business School -- educating leaders who make a difference in the world. This is an official Harvard Business School-managed account.,channel,
47491330,hcapriles,Henrique Capriles R.,#YoSoyVenezolano,person,
15956519,hcltech,HCL Technologies,"Official Twitter stream of HCL Technologies | $7 Bn company | G2000 Organization | 109,000+ employees | 31 countries | https://t.co/UNYA3ysTPT",brand,
71626760,HiltonWorldwide,Hilton Worldwide,"Official account for Hilton Worldwide, a leading global hospitality company. Filling the earth with the light and warmth of hospitality since 1919.",brand,
206821111,Hiperviajesuy,HiperViajes,Bienvenidos a la pagina oficial de HiperViajes en Twitter. Horario de atencion: Lun a Sab 9 a 20 hs y Dom 11 a 20 hs. Tel. 2902 2233,,
60629880,Hospodarky,Hospodarske noviny,Hospodarske noviny. Noviny v pohybu,,
34834728,hotfm976,Hot FM,#GengPagiHot #JamHot #JejakaDIA #MuzikHot #MegaMuzikHot #RakanNFDP,channel,
39540130,hsfi,Helsingin Sanomat,Helsingin Sanomat - tarkeimmat uutiset ja mielenkiintoisimmat puheenaiheet.,,
26714575,Hublot,Hublot,"The Art of Fusion concept in Watchmaking, combining exotic materials and Swiss watchmaking tradition - https://t.co/Fv18uQzMnW - Snapchat: hublot",,
65642163,Hurriyet,Hurriyet.com.tr,Turkiye'nin acilis sayfasi!,,
192947735,iam_Davido,Davido,son of mercy ..... DMW .....,person,
230140702,iam_juhi,Juhi Chawla,"Actress, Mother, Entrepreneur, Activist, budding Organic Farmer, Environmentalist, Yoga enthusiast.... aur abhi  picture Baaki Hai ..... ",,
341020474,iConversador,Amor en Versos ,Siguenos comparte e identificate con nuestras frases para reflexionar,,
85289376,ICRC,ICRC,"International Committee of the Red Cross: On the ground in over 80 countries, providing humanitarian aid to victims of conflict and violence.",,
29057955,iltasanomat,Ilta-Sanomat,"Jos se on kiinnostavaa, se on Ilta-Sanomissa. Twitterin suosituin suomalainen uutispalvelu. Muista myos Urheilusanomat @usanomat",,
35283342,iMansaf,حزب المنسف الاردني,هَل ذاقَ حلو العفوَ إلاّ الَّذي أذنبَ والله عفَا واغتفر ؟,,
16896485,Inc,Inc.,Everything you need to know to start and grow your business now.,,
76348185,Interior,US Dept of Interior,Protecting America's Great Outdoors and Powering Our Future,,
73485035,interjet,Interjet,Somos la aerolinea que te permite llevar 50 kg de equipaje documentado sin costo extra. #ComoTuQuieresViajar Conoce mas en http://t.co/ZJMn2bWwiZ,,
2540694014,iPENSAMIENT0,iPENSAMIENTO,Todos necesitamos leer pensamientos positivos y palabras de vida. Aqui encontraras las mejores frases en espanol directo hasta tu TimeLine. �Siguenos!,,
403897860,IperEmma,Emmanuel,,,
128804093,irLV,ir,Nedelas zurnals Ir un sarunu terminalis ir.lv  Interesanti par svarigo!,,
132330417,IslamicThinking,﷽,﷽ If we learn one new thing about our deen everyday we open our minds to a better day :) | Snapchat: Islamic.Snaps | Enquiries: islamicthinking@hotmail.co.uk,,
1052586019,ISPR_Official,ISPR,This is Official Twitter Account of Inter Services Public Relations (ISPR) Our Official FB Page is: https://t.co/oVx8jBrwjM,,
14457931,itcommk,it.mk,Официјален Twitter профил на https://t.co/gAjfbQJCdq - Портал за информатичка технологија.,,
18396319,itele,iTELE,"Au coeur de l'evenement, en 140 caracteres. Votre appli sur https://t.co/13fBbQoYbR - Retrouvez-nous aussi sur https://t.co/OnZorUgYbk",,
280701704,jamesdrodriguez,James Rodriguez,"Colombiano, jugador del Real Madrid C. F. y Seleccion Colombia, Bienvenidos. Hijo de Dios. #colombiasomostodos Si crees en ti, ni el cielo sera tu limite.",,
535584956,JaromirBosak,Jaromir Bosak,Jak rika Vancura: Cas propůjcuje důstojnosti i zrůdam. V tom se skryva naděje pro me dalsi roky tweetovani. Tweety nevyjadruji nazory CT.,,
57617762,jazzpk,Jazz,Welcome to Jazz official twitter account. Stay posted for the latest updates & on-the-spot customer care.,,
19028953,JColeNC,J. Cole,Cole World,,
20796069,jensstoltenberg,Jens Stoltenberg,,,
29840295,JessicaSimpson,Jessica Simpson,,,
14226495,JetBlueCheeps,JetBlue Cheeps,Watch for great deals on last minute flights. Cheeps are offered for a limited time and limited availability so act fast!,,
45913882,jindrichsidlo,Jindrich Sidlo,"vyrobce obsahu na Seznam.cz, fanousek Arsenalu, ragby, Morrisseyho a trasy metra B",,
25497636,JJ_Lin,JJ Lin,"Born & bred in Singapore, currently residing in Taiwan. We are all placed on earth to leave imprints on each others' lives.",,
62513246,jk_rowling,J.K. Rowling,Author,,
360478965,JoaanBinHamad,جوعان بن حمد,مسؤول عن ما أقوله .. ولست مسؤولاً عَمَّا تفهم ..,,
166767883,Joey7Barton,Joseph Barton,#Kaizen,,
140750163,juanmata8,Juan Mata Garcia,Twitter oficial del jugador del @ManUtd_ES y de la selección española / Official Twitter account of @ManUtd 's player,,
82013035,JUICESG,JUICE Singapore,"The longest running street-press magazine in Singapore, JUICE is poised to serve up the freshest content as it happens.",,
253508662,juventusfc,JuventusFC,"Profilo Twitter ufficiale della Juventus. Seguiteci anche su @juventusfcen, @juventusfces, @juventusfcid, @juventusfcjp e @juventusfcar",,
271868331,JWaninda,Joseph Waninda,Public Health | Social and Behaviour Change Communication | Public Relations | Journalism | and Many other things,,
265205959,Kantei_Saigai,首相官邸(災害・危機管理情S�),本アカウントは首相官邸の公式アカウントです。 首相官邸から災害・危機管理関連の政府活動情S�をお届けいたします。,,
96083073,kasimf,فيصل القاسم,الصفحة الرسمية لمقدم برنامج الاتجاه المعاكس بقناة الجزيرة. آرائي وتغريداتي هنا شخصية بحتة. والريتويت لا يعني بالضرورة التبني.صفحتي على فيسبوك:falkasim,,
18243090,kaskus,KASKUS,"KASKUS is the largest Indonesian online community, including a social commerce platform. @kaskus and @kaskusjualbeli powered by @ombaQid",,
140051054,kata2bijak,kata kata bijak,"Manusia lebih banyak belajar dan menyerap dari pengulangan suatu hal yg baik, -. Hubungi kami di : kata2bijak@hotmail.com",,
353032173,kataraqatar,كتارا | Katara,"كتارا من أكبر المشاريع الثقافية في قطر وملتقى حقيقي للثقافات المختلفه في العالم Katara, is one of the grand and unique cultural projects worldwide",,
34621907,KauppalehtiFi,Kauppalehti,"Vaikka menestysta on monenlaista, kaava on aina sama.  Tieto + Oivallus + Uskallus = Menestys.  Kauppalehti on olemassa, jotta sina menestyisit.",,
453796950,KCCAUG,KCCA,Follow the work of KCCA in and around Kampala using #KCCAatWork. Official Twitter Feed. Policy: https://t.co/QTIc61s4Lf,,
147561402,KenyaPower_Care,Kenya Power,"Kenya Power Social Media Support Team.  Here to help with all your power related queries,24/7.",,
23151437,KevinHart4real,Kevin Hart,My name is Kevin Hart and I WORK HARD!!! That pretty much sums me up!!! Everybody Wants To Be Famous But Nobody Wants To Do The Work,,
32959253,khloekardashian,Khloe,Get my official app #unlockmyworld https://t.co/t7gWBbUMY7,,
154140901,kilicdarogluk,Kemal Kilicdaroğlu,Cumhuriyet Halk Partisi Genel Baskani http://t.co/NfO0N0mnaP http://t.co/em42GGenMX,,
1072915220,KingSalman,سلمان بن عبدالعزيز,الحساب الرسمي لخادم الحرمين الشريفين الملك سلمان بن عبدالعزيز آل سعود، ملك المملكة العربية السعودية,,
108312174,KLM_US,KLM US,Official account of KLM in the U.S.A.  Visit http://t.co/ecqIKidFHh for more info,,
441701613,KobenhavnPoliti,Kobenhavns Politi,Vi kan ikke garantere svar her. Prov istedet at finde svar pa politi.dk. Ring 114 hvis du vil anmelde en forbrydelse. Ring 112 hvis der er akut behov for hjælp.,,
23343960,kompascom,Kompas.com,Ketika Perbincangan Dimulai | social@kompas.com | #RayakanPerbedaan,,
104714478,KPK_RI,KPK,Twitter resmi yang dikelola Biro Humas Komisi Pemberantasan Korupsi. #KanalKPK http://t.co/ivxjiWPNHG #ACCH http://t.co/ocz9kfMD2J #KWS http://t.co/9cwZLZiWhE,,
23613479,KrisJenner,Kris Jenner,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",,
828742454,krungy21,Sandara Park,투애니원의 상큼한보컬 & 신인여배우 2NE1's fresh vocal & Pambansang krungkrung ng Pilipinas & Actress,,
16727535,lancearmstrong,Lance Armstrong,Love the suffer-fest.,,
44489439,LaRazon_Bolivia,La Razon Digital,El periodico mas influyente de Bolivia. Tambien nos puede seguir en http://t.co/7NNB4sgOdl,,
38671739,LarryMadowo,Larry Madowo,A man has no bio,,
190549345,LaTrastiendaMVD,La Trastienda MVD,"D. Fernandez Crespo 1763. Tickets en Red UTS: Redpagos, Tienda Inglesa y online en http://t.co/fSNN5U3GQ4",,
251922978,LaVidaEnLetras,Frases De La Vida,Nada tiene sentido. Disfruta mientras puedas. publicidadvidaenletras@gmail.com,,
38142665,le_Parisien,Le Parisien,"Le Parisien-Aujourd'hui en France, 1er quotidien generaliste de France",,
24744541,lemondefr,Le Monde,"L'actualite de reference, partout, tout le temps, par la redaction du Monde | Pilote par @martelclem et @marieslavicek | Snapchat, FB, Instagram : lemondefr",,
42434332,leopoldolopez,Leopoldo Lopez,"Venezolano. Esposo, papa de Manuela y Leopoldo. Si mi encarcelamiento ayuda al despertar del pueblo venezolano, bien valdra la pena",,
92564226,LesEchos,Les Echos,"L'actualite economique, financiere et boursiere francaise et internationale.",,
17169453,lesoir,Le Soir,La timeline de la redaction du Soir.,,
168033508,LetrasIntensas,Frases Intensas,"Una buena chica conoce sus limites, una mujer inteligente sabe que no tiene ninguno... Sigueme en mi cuenta personal @sirena_magica SirenaPublicidad@gmail.com",,
213969309,LewisHamilton,Lewis Hamilton,"H.A.M til the day I die!! #TeamLH Snapchat: lewishamilton https://t.co/Q4FiC7dSrt
https://t.co/A341DuifUN https://t.co/DYC80EzVtG",,
13353862,LEXPRESS,L'Express,"Tous les jours, toute l'info. Suivez-nous !",,
158314798,LiamPayne,Liam,the luckiest man in the world,,
68440549,libe,Liberation,Bienvenue sur le fil Twitter officiel du journal Liberation.,,
116362700,LilTunechi,Lil Wayne WEEZY F,IM YOUNG MONEY http://t.co/wMwkyzCu,,
84669536,LinaWaheeb,Lina Waheeb,,,
65992743,lindsaylohan,Lindsay Lohan,Artist. Instagram: @lindsaylohan https://t.co/FjAZzhd8HY,,
47596019,liputan6dotcom,Liputan6.com,Download Apps https://t.co/Tg70sLl3Dc di sini https://t.co/DkBRaoqgmX                  Contact us: socialmedia@liputan6.com,,
74409069,LiveSmart,SMART,"The official Twitter account of Smart Communications, Inc. Follow @SmartCares for customer support.",,
21313364,lobs,L'Obs,"L'Obs, le media nouvelle generation engage. Compte anime par @AntoinePatinet & @TomMery. Suivez-nous aussi sur Facebook https://t.co/War3MauIpk",,
42871498,LockheedMartin,Lockheed Martin,"We research, develop and sustain advanced technology systems that support missions from the depths of the sea to the far reaches of space.",,
355307031,lorde,Lorde,there's a darkness on the edge of town,,
84279963,Louis_Tomlinson,Louis Tomlinson,"1/4 of One Direction :) We would be nowhere without our incredible fans, we owe it all to you.",,
67736078,LuisChataing,Luis Chataing,Sigueme en www.facebook/LuisChataing,,
128841198,LunaMaya26,luna maya,Queen of the moon CP: schedule.lunamaya@gmail.com //owner of LunaHabit IG @lunahabit /Twitter @lunahabit /Website https://t.co/FylyVNc36S,,
17287340,Lupacz,Lupa.cz,"Server o ceskem internetu, nyni i na Twitteru :)",,
350334760,MahelaJay,Mahela Jayawardena,The Official Account of Mahela Jayawardena. Love playing golf & a huge fan of Man United!,person,
63701775,mainedcm,Maine Mendoza,"yup, I am that girl",person,
1126517959,MajlisRaees,Majlis Raees,"Speaker of the Maldivian Parliament [PARODY] Give me 2 Diet Cokes. And a pack of smokes, of course. http://t.co/KUn0Di9pB4",person,
261955501,malditaternura,beto ortiz,"Soy periodista y no tengo amigos, tengo fuentes.",,
144755081,ManishMalhotra,Manish Malhotra,"Stylist,Costume Designer, Couturier and Fashion Designer.",person,
34209496,manototv,Manoto TV,"Manoto is an energising, cutting edge channel, breaking all boundaries of Persian speaking television. #منوتو من و تو",channel,
32337861,mansLMT,Mans LMT,"LMT oficialais Twitter konts. Seko, jauta, komente un pirmais uzzini par LMT jaunumiem, iespejam un ipasajiem piedavajumiem.",,
262768452,marcaPERU,Marca PERU,El Peru es una gran marca y todos estamos invitados a ser sus embajadores. Usa #MarcaPeru y #Peru para permitirnos compartir. Siguenos en Instagram @Peru.,,
6741632,MarceloTas,Marcelo Tas,Snap: MarceloTasReal,person,
109702885,marcjacobs,Marc Jacobs,snapchat: marcjacobs,person,
102482331,MariaCorinaYA,Maria Corina Machado,Venezolana / Coordinadora de Vente Venezuela,person,
342599843,MarioGoetze,Mario Gotze,It's me Mario Snapchat: m-goetze19,person,
519211628,marioteguh,Mario Teguh,"Official Twitter of Mario Teguh. Business Inquiry, Promo, Endorse - email to: Admin@exnal.com",person,
453507741,MaryamNSharif,Maryam Nawaz Sharif,MA Eng Lit. It is a strange desire to seek power and to lose liberty;By pains men come to greater pains. Uneasy lies the head that wears the crown~Francis Bacon,person,
313913938,Mascherano,Javier Mascherano,http://t.co/gtCIyq8hW4,person,
188103460,MasQuePalabras,Reflexiones,Cuenta dedicada a plasmar la vida diaria. Siguenos y disfruta del contenido. Suscribanse a mi canal - https://t.co/2IDWIOw5yf ��️,,
14592723,MayoClinic,Mayo Clinic,"An integrated clinical practice, education and research institution specializing in treating patients. Account maintained by @MayoClinic/MCCSM.",,
71026122,McDonalds,McDonald's,Welcome to the McDonald's USA Twitter page! Customer Service: @Reachout_mcd - Global questions: @McDonaldsCorp,brand,
92424604,MClarke23,Michael Clarke,,,
430737673,Medianetmv,Medianet,,,
15371662,meralco,MERALCO,The OFFICIAL Twitter Account of the Manila Electric Company. Call Center: 16211 SMS Messaging: 0920-9716211(SMART)/0917-5516211(GLOBE)/0925-7716211 (SUN),,
71528140,meteorologit,Ilmatieteen laitos,Ajankohtaista saasta ja ilmastosta Suomessa ja vahan muuallakin. Tiede- ja tutkimusuutisista twiittaa @IlmaTiede,,
18436379,MetService,MetService,"NZ's official weather forecasts & warnings, helping you make the most of your day whatever the weather! Tag us in your weather photos: http://t.co/V7a10uYEJZ",,
44863742,mfdnes,MF DNES,"Mlada fronta DNES, největsi seriozni denik v Ceske republice.",,
130613344,MichelPesquera,Mr. M,"Subi 35 cumbres de + de 4000 metros en 25 dias, subo con causa. Mis pasiones: Las montanas, MTB y cocinar. Amo a mi mujer. Contacto: info@michelpesquera.com",,
63655447,migros,Migros,Das orange M twittert: Wir engagieren uns fur jedes einzelne deiner Zeichen. // Über mehr als 140 Zeichen freut sich unsere M-Infoline: http://t.co/87t9vJDC1z,,
24969337,Milenio,Milenio.com,Periodismo con caracter.,,
